OrderID,OrderDate,Region,Category,Product,Quantity,UnitPrice,Revenue,Profit,CustomerAge,CustomerGender
ORD00595,2025-10-09,West,Furniture,Chair,7,4856.81,33997.67,6931.76,65,Male
ORD00596,2024-03-05,East,Electronics,Headphones,1,2815.86,2815.86,427.94,49,Female
ORD00597,2024-08-04,West,Electronics,Laptop,1,53232.14,53232.14,6056.32,61,Male
ORD00598,2025-09-25,North,Furniture,Table,2,10888.51,21777.02,5402.33,33,Male
ORD00599,2025-09-17,South,Electronics,Laptop,3,56459.28,169377.84,28873.2,55,Male
ORD00600,2025-03-12,East,Electronics,Smartphone,2,24985.72,49971.44,7991.31,65,Female
ORD00601,2024-08-06,North,Furniture,Sofa,2,38330.97,76661.94,13078.48,55,Male
ORD00602,2025-07-20,South,Furniture,Sofa,2,32345.22,64690.44,13732.04,46,Male
ORD00603,2024-01-17,West,Electronics,Laptop,3,50599.65,151798.95,25006.85,23,Male
ORD00604,2025-12-11,West,Electronics,Laptop,3,59687.51,179062.53,26980.09,62,Male
ORD00605,2025-09-17,North,Furniture,Table,3,12335.58,37006.74,7838.2,56,Male
ORD00606,2024-08-29,South,Clothing,Jeans,2,1845.79,3691.58,926.27,25,Male
ORD00607,2024-04-25,South,Furniture,Sofa,4,34749.51,138998.04,25188.71,61,Female
ORD00608,2024-08-02,West,Clothing,Jeans,3,1677.51,5032.53,1624.7,34,Female
ORD00609,2024-01-30,West,Clothing,Jeans,1,1657.59,1657.59,466.79,50,Male
ORD00610,2025-11-24,East,Electronics,Smartphone,4,26107.02,104428.08,14543.77,32,Male
ORD00611,2024-08-13,North,Furniture,Sofa,4,32186.45,128745.8,36111.0,48,Female
ORD00612,2024-05-19,West,Electronics,Laptop,7,51094.35,357660.45,61799.69,64,Male
ORD00613,2024-05-19,North,Furniture,Sofa,5,32915.48,164577.4,41774.94,47,Female
ORD00614,2025-10-15,South,Clothing,T-Shirt,3,946.86,2840.58,799.22,54,Male
ORD00615,2025-04-18,East,Electronics,Smartphone,7,26784.87,187494.09,24171.99,18,Female
ORD00616,2024-06-01,North,Furniture,Table,4,11585.51,46342.04,13150.64,44,Male
ORD00617,2025-12-14,North,Electronics,Laptop,8,57568.24,460545.92,60065.15,46,Female
ORD00618,2024-05-15,East,Furniture,Table,2,12140.37,24280.74,6307.36,36,Male
ORD00619,2025-08-20,North,Electronics,Smartphone,1,24898.91,24898.91,2750.92,47,Female
ORD00620,2024-01-02,North,Electronics,Headphones,7,2810.97,19676.79,3289.08,42,Female
ORD00621,2024-07-31,North,Electronics,Laptop,5,54184.92,270924.6,28983.23,57,Female
ORD00622,2025-01-09,East,Electronics,Laptop,6,59267.76,355606.56,32394.57,29,Male
ORD00623,2025-08-17,South,Furniture,Table,3,13155.0,39465.0,6591.98,65,Male
ORD00624,2025-01-16,East,Furniture,Sofa,6,37785.53,226713.18,48389.52,46,Female
ORD00625,2025-09-27,East,Electronics,Smartphone,8,26049.13,208393.04,30806.92,61,Male
ORD00626,2024-03-19,North,Furniture,Table,8,11009.54,88076.32,15573.81,28,Female
ORD00627,2024-10-27,West,Electronics,Smartphone,3,24981.64,74944.92,12553.22,61,Male
ORD00628,2024-01-23,South,Clothing,Jeans,6,1771.25,10627.5,3058.72,51,Female
ORD00629,2025-06-26,West,Clothing,T-Shirt,6,928.04,5568.24,2133.59,47,Female
ORD00630,2024-02-18,South,Electronics,Headphones,5,2803.04,14015.2,1485.62,40,Female
ORD00631,2024-06-28,South,Clothing,Jeans,3,1842.71,5528.13,1583.57,28,Male
ORD00632,2024-07-29,North,Electronics,Smartphone,1,27468.87,27468.87,3775.67,60,Female
ORD00633,2024-01-26,West,Furniture,Sofa,3,34110.4,102331.2,17845.5,49,Male
ORD00634,2025-10-24,East,Clothing,Jeans,6,1676.18,10057.08,3534.88,48,Female
ORD00635,2025-11-25,North,Electronics,Headphones,8,2903.21,23225.68,2118.92,37,Male
ORD00636,2025-08-20,South,Clothing,T-Shirt,4,890.28,3561.12,1347.04,35,Male
ORD00637,2025-06-08,West,Electronics,Laptop,2,55422.54,110845.08,13805.29,30,Female
ORD00638,2025-01-13,West,Furniture,Sofa,1,37859.13,37859.13,6519.04,41,Male
ORD00639,2025-03-30,West,Furniture,Chair,6,4366.22,26197.32,7365.25,46,Female
ORD00640,2024-05-27,South,Electronics,Headphones,7,3137.16,21960.12,2666.38,37,Female
ORD00641,2025-10-16,East,Furniture,Sofa,2,38032.07,76064.14,15697.04,44,Male
ORD00642,2024-11-05,East,Clothing,Jeans,3,1691.73,5075.19,1766.76,49,Female
ORD00643,2025-10-13,West,Furniture,Table,1,12698.93,12698.93,2476.61,25,Female
ORD00644,2024-10-10,West,Clothing,T-Shirt,3,898.54,2695.62,738.25,22,Female
ORD00645,2024-05-02,East,Clothing,Jeans,7,1932.6,13528.2,5260.43,50,Male
ORD00646,2024-12-31,South,Furniture,Chair,3,4573.49,13720.47,3006.93,21,Female
ORD00647,2025-10-16,North,Furniture,Sofa,7,35953.73,251676.11,39590.47,50,Male
ORD00648,2025-12-02,East,Electronics,Headphones,2,3059.26,6118.52,591.74,35,Female
ORD00649,2025-05-11,West,Electronics,Smartphone,6,26616.57,159699.42,12981.93,39,Male
ORD00650,2025-09-20,North,Electronics,Smartphone,4,23272.77,93091.08,9505.66,44,Female
ORD00651,2025-01-06,South,Electronics,Smartphone,2,26594.22,53188.44,9166.55,46,Female
ORD00652,2024-05-25,South,Electronics,Headphones,5,2717.26,13586.3,2193.61,37,Male
ORD00653,2024-01-20,West,Furniture,Table,3,13154.66,39463.98,10436.39,45,Male
ORD00654,2024-09-16,North,Furniture,Table,2,10878.7,21757.4,5199.51,22,Female
ORD00655,2024-07-08,East,Electronics,Laptop,2,58106.08,116212.16,19989.63,19,Male
ORD00656,2025-09-19,South,Electronics,Headphones,5,3269.27,16346.35,1876.29,50,Male
ORD00657,2025-07-04,North,Electronics,Smartphone,1,25144.19,25144.19,3811.39,64,Male
ORD00658,2024-07-04,East,Furniture,Table,8,11679.51,93436.08,20177.51,42,Female
ORD00659,2025-06-16,South,Furniture,Table,4,11778.19,47112.76,9287.91,49,Female
ORD00660,2024-11-15,West,Furniture,Chair,1,4124.02,4124.02,856.63,32,Female
ORD00661,2025-11-26,East,Furniture,Chair,7,4219.91,29539.37,8157.56,29,Male
ORD00662,2025-02-08,West,Clothing,Jeans,2,1762.69,3525.38,965.4,62,Male
ORD00663,2025-02-17,North,Electronics,Headphones,2,2918.23,5836.46,583.11,32,Female
ORD00664,2025-10-21,West,Clothing,Jeans,5,1895.33,9476.65,3802.61,40,Female
ORD00665,2025-05-16,West,Clothing,T-Shirt,8,902.05,7216.4,1980.45,32,Male
ORD00666,2024-07-02,West,Electronics,Laptop,2,57615.78,115231.56,18786.34,56,Female
ORD00667,2025-05-19,West,Electronics,Headphones,5,3073.18,15365.9,1377.3,30,Female
ORD00668,2024-01-19,North,Clothing,Jeans,8,1801.73,14413.84,5161.68,45,Male
ORD00669,2025-07-24,East,Clothing,T-Shirt,8,866.62,6932.96,1778.8,63,Male
ORD00670,2025-11-22,West,Clothing,Jeans,7,1668.42,11678.94,3175.23,60,Female
ORD00671,2025-09-23,East,Clothing,Jeans,3,1802.41,5407.23,2401.75,36,Female
ORD00672,2025-08-20,North,Electronics,Laptop,1,55995.1,55995.1,5197.45,58,Female
ORD00673,2024-09-07,South,Clothing,T-Shirt,2,887.07,1774.14,463.56,33,Female
ORD00674,2024-02-08,West,Electronics,Smartphone,2,26844.7,53689.4,4909.74,60,Female
ORD00675,2025-08-07,West,Clothing,T-Shirt,5,813.67,4068.35,1274.63,38,Male
ORD00676,2025-11-14,East,Clothing,Jeans,2,1868.71,3737.42,1540.91,28,Female
ORD00677,2025-07-02,South,Furniture,Sofa,7,32912.31,230386.17,68221.05,36,Female
ORD00678,2024-04-04,North,Electronics,Laptop,5,60458.5,302292.5,36336.39,55,Female
ORD00679,2024-03-19,East,Furniture,Chair,2,4559.79,9119.58,1952.19,50,Female
ORD00680,2025-07-14,South,Clothing,T-Shirt,6,846.01,5076.06,1729.14,19,Male
ORD00681,2025-10-15,West,Clothing,Jeans,4,1857.89,7431.56,2256.13,54,Male
ORD00682,2025-03-21,West,Furniture,Table,6,11909.97,71459.82,18719.97,38,Male
ORD00683,2024-08-29,West,Furniture,Table,7,11440.64,80084.48,13941.72,33,Male
ORD00684,2025-03-22,West,Electronics,Headphones,4,2716.62,10866.48,1735.43,59,Male
ORD00685,2025-07-17,South,Furniture,Table,3,11454.51,34363.53,9224.91,59,Male
ORD00686,2024-03-06,West,Clothing,Jeans,1,1639.92,1639.92,507.71,41,Male
ORD00687,2025-11-11,East,Clothing,T-Shirt,3,852.49,2557.47,701.08,49,Male
ORD00688,2024-08-29,West,Furniture,Table,2,12655.66,25311.32,6956.82,31,Male
ORD00689,2024-02-27,West,Electronics,Smartphone,3,23570.54,70711.62,7598.3,52,Female
ORD00690,2024-05-28,East,Electronics,Smartphone,6,25228.73,151372.38,19297.77,48,Female
ORD00691,2024-02-25,South,Furniture,Chair,1,4630.86,4630.86,718.81,34,Female
ORD00692,2025-03-29,West,Furniture,Chair,6,4862.84,29177.04,6717.62,18,Female
ORD00693,2024-06-13,West,Furniture,Chair,5,4131.23,20656.15,3827.98,58,Female
ORD00694,2025-02-26,East,Clothing,T-Shirt,1,859.33,859.33,299.34,63,Female
ORD00695,2025-07-14,East,Electronics,Smartphone,3,25992.41,77977.23,10186.43,47,Male
ORD00696,2025-10-05,East,Electronics,Laptop,3,56431.72,169295.16,26935.19,38,Male
ORD00697,2024-05-13,West,Electronics,Smartphone,3,23748.02,71244.06,10783.24,38,Female
ORD00698,2024-07-22,North,Clothing,Jeans,3,1713.84,5141.52,2107.54,44,Female
ORD00699,2024-01-24,South,Electronics,Headphones,7,3225.83,22580.81,3939.8,23,Female
ORD00700,2024-09-23,South,Furniture,Table,5,12483.03,62415.15,13116.87,23,Female
ORD00701,2025-11-20,West,Electronics,Headphones,2,2708.47,5416.94,718.2,25,Male
ORD00702,2025-01-26,South,Furniture,Table,4,13070.53,52282.12,9929.97,45,Male
ORD00703,2024-01-30,East,Furniture,Table,5,12544.1,62720.5,11105.01,34,Male
ORD00704,2024-05-16,East,Clothing,Jeans,4,1753.07,7012.28,1767.54,62,Female
ORD00705,2024-03-01,North,Furniture,Table,7,12500.29,87502.03,16488.34,39,Male
ORD00706,2024-02-16,North,Clothing,Jeans,6,1978.83,11872.98,4388.8,34,Female
ORD00707,2024-07-02,East,Furniture,Chair,7,4654.14,32578.98,9247.02,28,Female
ORD00708,2024-04-29,East,Furniture,Sofa,8,32423.44,259387.52,59545.93,20,Male
ORD00709,2025-09-19,East,Clothing,Jeans,5,1889.22,9446.1,4018.25,51,Female
ORD00710,2025-11-04,West,Clothing,T-Shirt,3,866.8,2600.4,728.77,21,Male
ORD00711,2025-03-22,North,Electronics,Headphones,1,2837.92,2837.92,237.21,49,Male
ORD00712,2024-05-31,North,Clothing,Jeans,6,1975.97,11855.82,3230.69,40,Male
ORD00713,2025-11-10,South,Furniture,Table,5,11233.57,56167.85,12711.38,55,Male
ORD00714,2024-12-02,North,Electronics,Headphones,7,3252.25,22765.75,2381.66,36,Male
ORD00715,2024-03-24,West,Clothing,T-Shirt,6,916.26,5497.56,1543.47,63,Female
ORD00716,2025-04-08,East,Clothing,Jeans,5,1833.91,9169.55,3495.75,64,Male
ORD00717,2025-07-14,West,Furniture,Table,1,12723.74,12723.74,3431.87,23,Female
ORD00718,2024-08-01,South,Furniture,Chair,3,4266.07,12798.21,2685.55,42,Female
ORD00719,2024-11-13,South,Furniture,Chair,3,4158.54,12475.62,2680.43,40,Male
ORD00720,2025-03-09,North,Furniture,Sofa,4,34927.36,139709.44,30940.88,45,Female
ORD00721,2025-11-23,South,Electronics,Headphones,7,3078.41,21548.87,1924.2,59,Male
ORD00722,2024-06-01,South,Clothing,Jeans,2,1724.65,3449.3,1191.81,61,Female
ORD00723,2024-04-20,West,Furniture,Table,7,11509.16,80564.12,13009.48,44,Male
ORD00724,2025-11-08,West,Clothing,Jeans,5,1747.96,8739.8,2213.39,29,Male
ORD00725,2025-04-10,West,Clothing,T-Shirt,1,824.99,824.99,303.14,57,Female
ORD00726,2025-11-20,North,Furniture,Sofa,3,32977.48,98932.44,29415.38,45,Male
ORD00727,2025-11-04,West,Electronics,Laptop,7,50783.46,355484.22,34543.66,37,Female
ORD00728,2025-12-13,South,Clothing,T-Shirt,5,825.77,4128.85,1706.01,19,Male
ORD00729,2024-07-14,North,Clothing,Jeans,3,1853.91,5561.73,2269.2,37,Female
ORD00730,2025-03-31,West,Electronics,Headphones,8,2953.13,23625.04,2165.14,48,Male
ORD00731,2024-01-09,North,Clothing,Jeans,4,1692.48,6769.92,1761.43,58,Female
ORD00732,2025-05-14,West,Clothing,T-Shirt,8,942.67,7541.36,2323.91,49,Female
ORD00733,2025-10-25,West,Furniture,Table,1,12067.94,12067.94,2381.94,48,Male
ORD00734,2025-04-25,East,Clothing,Jeans,6,1781.4,10688.4,4224.5,46,Male
ORD00735,2024-10-27,West,Furniture,Table,6,13012.17,78073.02,20086.62,44,Female
ORD00736,2024-05-12,South,Clothing,Jeans,3,1843.86,5531.58,2120.87,30,Male
ORD00737,2025-07-24,North,Clothing,Jeans,2,1905.65,3811.3,1131.74,19,Female
ORD00738,2024-03-06,East,Furniture,Chair,6,4659.24,27955.44,7797.31,45,Male
ORD00739,2024-02-17,East,Furniture,Table,2,12148.76,24297.52,7266.16,27,Male
ORD00740,2025-09-17,North,Electronics,Laptop,8,58288.86,466310.88,82194.15,53,Male
ORD00741,2024-10-26,West,Electronics,Smartphone,3,25649.63,76948.89,12857.16,50,Female
ORD00742,2025-03-25,West,Electronics,Smartphone,3,25735.46,77206.38,8759.89,18,Male
ORD00743,2025-02-28,East,Clothing,Jeans,6,1723.23,10339.38,4063.79,58,Male
ORD00744,2025-04-14,East,Electronics,Headphones,7,3172.33,22206.31,2082.94,19,Female
ORD00745,2025-02-15,South,Electronics,Headphones,1,3130.58,3130.58,412.41,45,Male
ORD00746,2025-10-08,East,Clothing,T-Shirt,1,928.83,928.83,242.95,44,Female
ORD00747,2024-05-30,West,Furniture,Chair,6,4868.31,29209.86,5607.33,46,Male
ORD00748,2024-11-04,North,Clothing,Jeans,6,1939.56,11637.36,3368.54,20,Female
ORD00749,2024-11-15,East,Clothing,T-Shirt,3,903.68,2711.04,955.19,58,Male
ORD00750,2024-11-07,West,Electronics,Laptop,1,59293.51,59293.51,7944.93,50,Male
ORD00751,2024-05-07,West,Electronics,Laptop,6,52357.32,314143.92,41074.3,37,Male
ORD00752,2025-10-04,South,Clothing,Jeans,6,1973.86,11843.16,4300.48,40,Female
ORD00753,2025-08-19,South,Furniture,Chair,3,4692.92,14078.76,2634.77,41,Female
ORD00754,2024-05-13,West,Electronics,Smartphone,3,26058.2,78174.6,12730.25,31,Female
ORD00755,2024-09-27,West,Electronics,Smartphone,6,25884.11,155304.66,18679.33,58,Female
ORD00756,2025-05-11,West,Clothing,Jeans,8,1883.42,15067.36,5291.01,26,Male
ORD00757,2024-05-01,West,Furniture,Table,8,11936.05,95488.4,27845.41,25,Male
ORD00758,2024-11-06,East,Furniture,Sofa,5,31781.97,158909.85,32690.95,49,Male
ORD00759,2024-10-17,South,Electronics,Headphones,3,3170.28,9510.84,1161.99,29,Female
ORD00760,2024-11-13,West,Electronics,Laptop,2,55522.91,111045.82,9633.94,39,Female
ORD00761,2025-04-04,South,Clothing,Jeans,3,1894.3,5682.9,1932.11,64,Female
ORD00762,2025-11-17,West,Electronics,Smartphone,7,24436.18,171053.26,29083.24,65,Female
ORD00763,2025-07-28,North,Electronics,Smartphone,3,26036.04,78108.12,10716.39,59,Male
ORD00764,2024-01-20,North,Furniture,Table,1,13097.5,13097.5,3439.19,60,Male
ORD00765,2025-03-30,North,Electronics,Laptop,5,58154.33,290771.65,30393.97,52,Female
ORD00766,2024-01-25,East,Clothing,T-Shirt,1,898.47,898.47,257.05,42,Female
ORD00767,2024-04-01,South,Electronics,Smartphone,2,27398.93,54797.86,7352.66,37,Female
ORD00768,2025-02-03,North,Electronics,Headphones,1,3068.69,3068.69,345.32,38,Male
ORD00769,2024-09-02,South,Clothing,T-Shirt,6,856.43,5138.58,1337.96,49,Female
ORD00770,2025-02-21,South,Electronics,Smartphone,5,22803.16,114015.8,14420.99,19,Female
ORD00771,2025-04-01,North,Electronics,Smartphone,4,26314.89,105259.56,15278.96,58,Male
ORD00772,2025-07-22,West,Electronics,Headphones,6,3024.26,18145.56,1756.83,20,Male
ORD00773,2024-10-06,East,Clothing,Jeans,5,1855.1,9275.5,4028.93,61,Female
ORD00774,2025-07-30,North,Furniture,Sofa,4,35596.11,142384.44,22329.11,37,Male
ORD00775,2024-08-03,East,Clothing,T-Shirt,2,959.49,1918.98,816.83,61,Female
ORD00776,2025-09-05,East,Furniture,Chair,8,4295.71,34365.68,6812.85,19,Male
ORD00777,2025-12-14,West,Electronics,Laptop,8,49547.07,396376.56,32089.8,43,Male
ORD00778,2025-01-20,East,Electronics,Smartphone,1,26962.86,26962.86,4357.35,42,Male
ORD00779,2024-01-21,East,Electronics,Laptop,2,54589.62,109179.24,18956.22,61,Female
ORD00780,2025-05-20,East,Furniture,Table,2,12759.07,25518.14,6922.11,20,Female
ORD00781,2024-10-11,West,Clothing,Jeans,4,1622.57,6490.28,1766.58,28,Male
ORD00782,2024-08-21,East,Electronics,Headphones,2,3052.9,6105.8,943.94,30,Male
ORD00783,2024-11-26,West,Furniture,Chair,8,4051.76,32414.08,8134.8,44,Female
ORD00784,2024-02-18,East,Electronics,Smartphone,8,24977.87,199822.96,26321.82,44,Female
ORD00785,2024-08-19,West,Furniture,Sofa,1,34243.01,34243.01,9657.03,22,Male
ORD00786,2025-03-18,North,Furniture,Table,3,11590.14,34770.42,8476.83,55,Female
ORD00787,2024-12-07,South,Furniture,Chair,4,4147.06,16588.24,3336.23,22,Female
ORD00788,2024-11-16,North,Electronics,Smartphone,8,25394.67,203157.36,17990.29,26,Male
ORD00789,2025-07-26,North,Clothing,Jeans,1,1728.53,1728.53,666.37,36,Female
ORD00790,2025-09-30,North,Clothing,T-Shirt,2,921.11,1842.22,750.7,47,Female
ORD00791,2024-01-27,West,Clothing,Jeans,7,1936.78,13557.46,5931.62,51,Female
ORD00792,2024-07-17,South,Furniture,Table,2,11046.46,22092.92,3537.78,58,Female
ORD00793,2024-02-15,North,Furniture,Sofa,7,34869.8,244088.6,43420.56,26,Female
ORD00794,2024-11-12,East,Clothing,T-Shirt,6,866.01,5196.06,1452.2,36,Female
ORD00795,2025-03-08,East,Electronics,Laptop,3,50130.49,150391.47,19657.79,30,Male
ORD00796,2025-09-06,East,Furniture,Table,2,11619.72,23239.44,5907.87,55,Female
ORD00797,2025-05-22,South,Furniture,Chair,7,4345.76,30420.32,8560.76,18,Male
ORD00798,2024-12-05,West,Furniture,Table,8,12297.41,98379.28,25597.1,31,Female
ORD00799,2024-10-24,West,Electronics,Headphones,1,2917.69,2917.69,254.93,30,Female
ORD00800,2024-06-27,East,Electronics,Laptop,1,51690.35,51690.35,5603.76,53,Male
ORD00801,2025-11-24,South,Electronics,Headphones,4,2712.9,10851.6,1782.79,42,Male
ORD00802,2025-06-23,West,Furniture,Sofa,4,33635.51,134542.04,36517.83,63,Male
ORD00803,2025-12-12,East,Electronics,Smartphone,3,26913.62,80740.86,7515.32,38,Female
ORD00804,2024-06-01,East,Furniture,Table,1,12631.4,12631.4,3513.62,33,Male
ORD00805,2024-03-24,West,Furniture,Chair,3,4816.35,14449.05,4087.28,60,Male
ORD00806,2025-04-20,South,Electronics,Headphones,7,3150.78,22055.46,3187.17,38,Female
ORD00807,2025-10-27,North,Clothing,Jeans,8,1790.55,14324.4,5846.14,31,Male
ORD00808,2025-08-08,South,Furniture,Table,8,12871.6,102972.8,20172.36,41,Female
ORD00809,2024-02-12,West,Electronics,Smartphone,3,26258.11,78774.33,8626.17,50,Female
ORD00810,2025-01-26,North,Clothing,T-Shirt,8,894.16,7153.28,2241.87,29,Female
ORD00811,2025-06-09,North,Furniture,Table,5,12348.85,61744.25,10024.97,35,Male
ORD00812,2024-12-03,East,Electronics,Smartphone,2,22856.74,45713.48,3832.08,37,Female
ORD00813,2024-01-09,East,Furniture,Table,3,13196.17,39588.51,10331.54,36,Female
ORD00814,2024-06-01,West,Clothing,T-Shirt,7,957.94,6705.58,2553.61,32,Male
ORD00815,2025-04-17,East,Furniture,Table,8,11360.94,90887.52,21167.0,23,Female
ORD00816,2025-07-25,North,Furniture,Table,7,12648.31,88538.17,16064.16,41,Male
ORD00817,2024-12-13,South,Electronics,Headphones,5,3266.01,16330.05,1322.21,44,Female
ORD00818,2024-06-06,East,Clothing,T-Shirt,5,868.69,4343.45,1886.92,54,Female
ORD00819,2024-12-02,West,Clothing,T-Shirt,4,980.76,3923.04,1353.27,58,Female
ORD00820,2025-05-15,North,Electronics,Smartphone,3,23021.57,69064.71,9343.81,29,Male
ORD00821,2024-02-28,East,Electronics,Smartphone,7,23919.09,167433.63,17296.55,51,Male
ORD00822,2025-07-03,West,Electronics,Headphones,6,3215.82,19294.92,2336.35,48,Male
ORD00823,2025-05-01,South,Clothing,T-Shirt,4,833.39,3333.56,1306.54,56,Female
ORD00824,2025-02-12,South,Furniture,Table,8,11461.06,91688.48,15715.75,51,Female
ORD00825,2025-04-12,East,Clothing,Jeans,8,1786.57,14292.56,5420.59,62,Female
ORD00826,2025-01-28,South,Clothing,T-Shirt,3,884.71,2654.13,892.89,62,Male
ORD00827,2024-10-25,North,Clothing,T-Shirt,1,853.15,853.15,320.46,62,Male
ORD00828,2024-04-17,East,Clothing,Jeans,7,1977.26,13840.82,3672.06,44,Female
ORD00829,2025-11-22,West,Electronics,Headphones,5,2824.42,14122.1,1192.8,42,Female
ORD00830,2024-11-30,West,Clothing,T-Shirt,4,881.4,3525.6,1528.09,49,Female
ORD00831,2024-10-12,South,Electronics,Smartphone,2,25242.14,50484.28,5261.94,28,Male
ORD00832,2024-01-12,East,Electronics,Smartphone,3,23970.72,71912.16,9597.78,27,Female
ORD00833,2025-12-14,North,Furniture,Sofa,3,33016.71,99050.13,24887.0,58,Male
ORD00834,2024-07-25,South,Clothing,T-Shirt,5,889.92,4449.6,1448.25,41,Male
ORD00835,2025-11-27,North,Furniture,Table,2,10838.49,21676.98,3298.89,32,Male
ORD00836,2025-10-03,South,Electronics,Headphones,3,2726.41,8179.23,1073.52,57,Male
ORD00837,2025-02-15,East,Clothing,T-Shirt,7,831.74,5822.18,1657.72,18,Female
ORD00838,2024-02-14,North,Furniture,Table,8,11328.23,90625.84,17379.19,31,Female
ORD00839,2025-08-05,South,Furniture,Chair,8,4934.79,39478.32,9096.88,34,Male
ORD00840,2025-10-12,East,Furniture,Sofa,7,36245.3,253717.1,64458.89,60,Female
ORD00841,2024-08-26,North,Electronics,Smartphone,6,22588.24,135529.44,23204.04,32,Male
ORD00842,2024-05-20,East,Electronics,Smartphone,5,23681.98,118409.9,14546.63,49,Female
ORD00843,2025-03-30,East,Furniture,Table,3,11701.8,35105.4,6519.41,26,Female
ORD00844,2024-01-25,South,Furniture,Sofa,1,35146.11,35146.11,8688.36,64,Female
ORD00845,2025-12-04,South,Furniture,Sofa,4,32940.72,131762.88,37901.82,56,Female
ORD00846,2024-07-16,North,Furniture,Sofa,3,34596.53,103789.59,29110.91,58,Male
ORD00847,2024-08-29,North,Furniture,Table,3,11020.22,33060.66,9081.21,45,Female
ORD00848,2024-10-19,West,Furniture,Chair,3,4699.51,14098.53,2487.9,58,Male
ORD00849,2025-03-27,West,Furniture,Chair,8,4122.01,32976.08,6916.29,50,Female
ORD00850,2024-11-03,South,Electronics,Headphones,8,2711.89,21695.12,2563.1,53,Male
ORD00851,2024-03-14,East,Furniture,Chair,7,4467.29,31271.03,6450.34,26,Female
ORD00852,2025-01-18,West,Furniture,Table,3,12998.72,38996.16,10889.61,43,Female
ORD00853,2024-02-09,North,Clothing,T-Shirt,6,879.13,5274.78,1393.84,42,Male
ORD00854,2025-12-27,West,Furniture,Table,7,13097.03,91679.21,24087.48,58,Female
ORD00855,2025-01-05,North,Electronics,Laptop,7,59691.71,417841.97,64166.5,62,Male
ORD00856,2025-11-09,South,Furniture,Chair,8,4899.84,39198.72,7334.56,18,Male
ORD00857,2024-07-12,West,Electronics,Smartphone,7,24488.33,171418.31,23761.33,28,Female
ORD00858,2025-02-25,North,Furniture,Chair,5,4500.58,22502.9,6368.27,24,Female
ORD00859,2024-06-21,West,Electronics,Headphones,5,3149.24,15746.2,2724.12,18,Male
ORD00860,2025-01-18,South,Electronics,Smartphone,7,25124.81,175873.67,25581.2,63,Male
ORD00861,2024-07-09,South,Furniture,Table,8,11236.76,89894.08,19560.87,21,Male
ORD00862,2024-04-21,South,Furniture,Table,5,13159.07,65795.35,14219.0,23,Female
ORD00863,2025-05-11,North,Electronics,Smartphone,7,23123.41,161863.87,13989.29,18,Male
ORD00864,2024-01-08,West,Furniture,Chair,1,4648.79,4648.79,726.51,56,Female
ORD00865,2024-12-17,East,Clothing,Jeans,8,1892.49,15139.92,5849.64,33,Female
ORD00866,2024-01-04,West,Clothing,T-Shirt,7,919.95,6439.65,2648.33,62,Female
ORD00867,2024-09-11,East,Electronics,Headphones,1,3061.15,3061.15,510.91,46,Female
ORD00868,2025-10-10,East,Clothing,T-Shirt,4,810.56,3242.24,1019.48,20,Female
ORD00869,2025-03-14,West,Clothing,Jeans,4,1838.43,7353.72,1958.1,60,Male
ORD00870,2025-05-31,North,Clothing,T-Shirt,5,919.29,4596.45,1954.63,26,Female
ORD00871,2025-04-01,North,Electronics,Smartphone,5,26661.77,133308.85,23946.33,48,Male
ORD00872,2024-01-30,South,Furniture,Table,4,11209.04,44836.16,11432.61,38,Female
ORD00873,2025-11-12,South,Furniture,Chair,4,4697.26,18789.04,5500.03,52,Female
ORD00874,2025-10-21,East,Electronics,Smartphone,6,26859.7,161158.2,27909.05,42,Female
ORD00875,2025-08-29,South,Clothing,T-Shirt,4,850.24,3400.96,910.87,65,Male
ORD00876,2024-03-04,South,Furniture,Sofa,3,37473.31,112419.93,26591.53,42,Female
ORD00877,2025-08-27,South,Furniture,Sofa,6,37082.63,222495.78,37589.8,24,Female
ORD00878,2025-11-27,West,Electronics,Laptop,8,52975.19,423801.52,68492.6,27,Female
ORD00879,2025-12-24,West,Electronics,Headphones,1,3059.33,3059.33,339.25,58,Male
ORD00880,2024-08-03,South,Clothing,Jeans,5,1873.49,9367.45,2966.01,62,Male
ORD00881,2024-06-12,North,Electronics,Headphones,8,3136.44,25091.52,2757.81,53,Female
ORD00882,2025-06-24,East,Furniture,Sofa,7,36245.29,253717.03,66894.3,36,Male
ORD00883,2025-12-27,East,Clothing,T-Shirt,2,833.56,1667.12,685.21,47,Male
ORD00884,2024-07-19,North,Electronics,Headphones,8,3117.57,24940.56,2721.22,41,Male
ORD00885,2024-04-08,East,Electronics,Headphones,7,3270.24,22891.68,2809.06,48,Male
ORD00886,2025-10-04,West,Electronics,Laptop,2,60283.04,120566.08,17483.26,33,Male
ORD00887,2025-01-19,North,Electronics,Smartphone,4,24483.22,97932.88,10798.96,47,Female
ORD00888,2025-11-15,South,Furniture,Chair,8,4380.59,35044.72,5691.11,19,Female
ORD00889,2025-03-20,East,Furniture,Chair,2,4764.91,9529.82,2121.61,54,Male
ORD00890,2025-12-18,North,Electronics,Smartphone,6,22817.49,136904.94,23395.42,43,Female
ORD00891,2025-09-05,South,Electronics,Smartphone,2,26267.54,52535.08,5292.72,18,Female
ORD00892,2024-09-19,North,Furniture,Sofa,2,31774.0,63548.0,15753.3,23,Male
